"";"iid";"gender.x";"order.x";"pid";"int_corr.x";"samerace.x";"age_o.x";"age.x";"field.x";"race.x";"from.x";"career.x";"sports.x";"tvsports.x";"exercise.x";"dining.x";"museums.x";"art.x";"hiking.x";"gaming.x";"clubbing.x";"reading.x";"tv.x";"theater.x";"movies.x";"concerts.x";"music.x";"shopping.x";"yoga.x";"attr.x";"sinc.x";"intel.x";"fun.x";"amb.x";"shar.x";"like.x";"prob.x";"match_es.x";"attr3_s.x";"sinc3_s.x";"intel3_s.x";"fun3_s.x";"amb3_s.x";"dec.x";"gender.y";"order.y";"int_corr.y";"samerace.y";"age_o.y";"age.y";"field.y";"race.y";"from.y";"career.y";"sports.y";"tvsports.y";"exercise.y";"dining.y";"museums.y";"art.y";"hiking.y";"gaming.y";"clubbing.y";"reading.y";"tv.y";"theater.y";"movies.y";"concerts.y";"music.y";"shopping.y";"yoga.y";"attr.y";"sinc.y";"intel.y";"fun.y";"amb.y";"shar.y";"like.y";"prob.y";"match_es.y";"attr3_s.y";"sinc3_s.y";"intel3_s.y";"fun3_s.y";"amb3_s.y";"dec.y";"match"
"1876";237;0;1;245;0,31;1;32;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;6;8;9;8;10;NA;7;7;0;NA;NA;NA;NA;NA;"yes";1;1;0,31;1;34;32;"Philosophy";2;"Lexington, MA";"Academic (Law)";3;1;2;6;7;8;4;8;6;9;2;7;8;6;6;1;6;7;8;6;6;NA;NA;6;4;2;NA;NA;NA;NA;NA;"no";"no"
"1877";237;0;6;246;0,24;1;25;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;2;6;5;2;3;2;3;2;0;NA;NA;NA;NA;NA;"no";1;6;0,24;1;34;25;"biotechnology";2;"brooklyn, ny";"scientist";6;5;5;7;5;5;3;2;6;8;8;9;9;8;9;5;2;3;7;7;4;NA;5;5;3;5;NA;NA;NA;NA;NA;"no";"no"
"1878";237;0;4;247;0,27;0;25;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;6;9;8;6;8;2;5;5;0;NA;NA;NA;NA;NA;"no";1;4;0,27;0;34;25;"Earth and Environmental Science";4;"Shanghai, China";"Naturalist";5;4;7;1;3;2;9;4;2;5;3;3;3;3;3;2;6;5;6;8;5;6;3;6;6;5;NA;NA;NA;NA;NA;"yes";"no"
"1879";237;0;7;248;0,15;0;27;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;7;8;7;6;6;8;7;6;0;NA;NA;NA;NA;NA;"yes";1;7;0,15;0;34;27;"Business";6;"San Francisco";"Trader";7;1;8;7;5;1;8;6;8;6;3;7;7;4;7;6;1;6;7;7;6;6;3;6;4;2;NA;NA;NA;NA;NA;"no";"no"
"1880";237;0;9;249;-0,09;0;33;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;3;7;8;4;3;2;2;0;0;NA;NA;NA;NA;NA;"no";1;9;-0,09;0;34;33;"Finance";6;"Chile";"Wall Street Economist";7;9;1;10;8;6;1;1;6;10;7;3;8;8;5;4;1;6;9;8;7;8;6;2;6;4;NA;NA;NA;NA;NA;"no";"no"
"1881";237;0;5;250;0,6;0;25;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;6;8;10;8;10;9;8;9;0;NA;NA;NA;NA;NA;"yes";1;5;0,6;0;34;25;"Classics";6;"Toronto, London, India";"professor, poet/critic";7;2;8;10;10;10;6;1;2;10;1;9;9;10;10;6;5;6;10;8;7;7;6;6;9;5;NA;NA;NA;NA;NA;"yes";"yes"
"1882";237;0;3;251;0,14;0;33;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;2;10;10;5;NA;NA;5;4;0;NA;NA;NA;NA;NA;"no";1;3;0,14;0;34;33;"Philosophy (Ph.D.)";6;"Israel";"Am not sure";7;6;1;6;8;8;5;8;4;9;7;6;9;6;8;2;3;6;8;8;6;NA;NA;6;6;1;NA;NA;NA;NA;NA;"no";"no"
"1883";238;0;6;243;0,28;1;27;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;8;8;9;8;9;7;7;7;2;NA;NA;NA;NA;NA;"yes";1;6;0,28;1;27;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;6;7;6;5;8;NA;6;5;3;NA;NA;NA;NA;NA;"no";"no"
"1884";238;0;3;244;0,18;1;28;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;8;9;9;8;9;8;8;7;2;NA;NA;NA;NA;NA;"yes";1;3;0,18;1;27;28;"MBA";2;"Seattle";"Management Consultant";5;2;10;8;6;4;9;1;3;13;9;8;9;3;4;3;1;8;8;8;8;9;7;8;5;1;NA;NA;NA;NA;NA;"yes";"yes"
"1885";238;0;5;245;0,26;1;32;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;8;9;10;9;10;8;7;8;2;NA;NA;NA;NA;NA;"yes";1;5;0,26;1;27;32;"Philosophy";2;"Lexington, MA";"Academic (Law)";3;1;2;6;7;8;4;8;6;9;2;7;8;6;6;1;6;6;7;6;6;6;4;5;5;2;NA;NA;NA;NA;NA;"no";"no"
"1886";238;0;1;246;0,46;1;25;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;7;9;9;9;10;6;7;8;2;NA;NA;NA;NA;NA;"no";1;1;0,46;1;27;25;"biotechnology";2;"brooklyn, ny";"scientist";6;5;5;7;5;5;3;2;6;8;8;9;9;8;9;5;2;6;6;7;NA;NA;5;7;3;5;NA;NA;NA;NA;NA;"yes";"no"
"1887";238;0;8;247;-0,14;0;25;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;5;8;8;5;7;5;6;6;2;NA;NA;NA;NA;NA;"no";1;8;-0,14;0;27;25;"Earth and Environmental Science";4;"Shanghai, China";"Naturalist";5;4;7;1;3;2;9;4;2;5;3;3;3;3;3;2;6;6;7;7;6;5;3;6;5;5;NA;NA;NA;NA;NA;"yes";"no"
"1888";238;0;2;248;0,14;0;27;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;9;8;9;8;9;7;8;7;2;NA;NA;NA;NA;NA;"yes";1;2;0,14;0;27;27;"Business";6;"San Francisco";"Trader";7;1;8;7;5;1;8;6;8;6;3;7;7;4;7;6;1;6;8;7;7;6;3;7;5;2;NA;NA;NA;NA;NA;"no";"no"
"1889";238;0;4;249;0,2;0;33;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;6;8;9;8;10;6;7;6;2;NA;NA;NA;NA;NA;"no";1;4;0,2;0;27;33;"Finance";6;"Chile";"Wall Street Economist";7;9;1;10;8;6;1;1;6;10;7;3;8;8;5;4;1;9;9;8;9;8;9;9;8;4;NA;NA;NA;NA;NA;"yes";"no"
"1890";238;0;9;250;0,81;0;25;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;9;8;9;9;10;10;9;8;2;NA;NA;NA;NA;NA;"yes";1;9;0,81;0;27;25;"Classics";6;"Toronto, London, India";"professor, poet/critic";7;2;8;10;10;10;6;1;2;10;1;9;9;10;10;6;5;8;8;8;9;7;8;8;9;5;NA;NA;NA;NA;NA;"yes";"yes"
"1891";238;0;7;251;0,03;0;33;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;6;8;8;6;7;6;6;6;2;NA;NA;NA;NA;NA;"no";1;7;0,03;0;27;33;"Philosophy (Ph.D.)";6;"Israel";"Am not sure";7;6;1;6;8;8;5;8;4;9;7;6;9;6;8;2;3;5;8;7;4;8;8;5;6;1;NA;NA;NA;NA;NA;"no";"no"
"1892";239;0;5;243;0,28;1;27;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;7;9;9;6;6;8;8;NA;1;NA;NA;NA;NA;NA;"yes";1;5;0,28;1;34;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;6;9;7;6;9;NA;6;6;3;NA;NA;NA;NA;NA;"no";"no"
"1893";239;0;2;244;0,66;1;28;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;7;6;6;7;8;7;6;2;1;NA;NA;NA;NA;NA;"no";1;2;0,66;1;34;28;"MBA";2;"Seattle";"Management Consultant";5;2;10;8;6;4;9;1;3;13;9;8;9;3;4;3;1;6;8;9;3;6;3;3;2;1;NA;NA;NA;NA;NA;"no";"no"
"1894";239;0;4;245;0,54;1;32;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;7;6;9;8;7;7;8;6;1;NA;NA;NA;NA;NA;"yes";1;4;0,54;1;34;32;"Philosophy";2;"Lexington, MA";"Academic (Law)";3;1;2;6;7;8;4;8;6;9;2;7;8;6;6;1;6;6;8;8;6;5;3;7;NA;2;NA;NA;NA;NA;NA;"yes";"yes"
"1895";239;0;9;246;0,52;1;25;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;5;9;7;7;5;6;7;6;1;NA;NA;NA;NA;NA;"no";1;9;0,52;1;34;25;"biotechnology";2;"brooklyn, ny";"scientist";6;5;5;7;5;5;3;2;6;8;8;9;9;8;9;5;2;5;5;6;5;NA;6;6;5;5;NA;NA;NA;NA;NA;"yes";"no"
"1896";239;0;7;247;0,02;0;25;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;6;8;8;5;6;7;6;7;1;NA;NA;NA;NA;NA;"no";1;7;0,02;0;34;25;"Earth and Environmental Science";4;"Shanghai, China";"Naturalist";5;4;7;1;3;2;9;4;2;5;3;3;3;3;3;2;6;5;8;6;5;4;7;7;7;5;NA;NA;NA;NA;NA;"yes";"no"
"1897";239;0;1;248;0,15;0;27;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;8;8;7;8;9;6;8;4;1;NA;NA;NA;NA;NA;"yes";1;1;0,15;0;34;27;"Business";6;"San Francisco";"Trader";7;1;8;7;5;1;8;6;8;6;3;7;7;4;7;6;1;6;7;8;6;3;4;6;4;2;NA;NA;NA;NA;NA;"no";"no"
"1898";239;0;3;249;0,32;0;33;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;6;8;8;6;8;5;6;7;1;NA;NA;NA;NA;NA;"no";1;3;0,32;0;34;33;"Finance";6;"Chile";"Wall Street Economist";7;9;1;10;8;6;1;1;6;10;7;3;8;8;5;4;1;6;7;6;5;5;5;6;4;4;NA;NA;NA;NA;NA;"no";"no"
"1899";239;0;8;250;0,6;0;25;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;7;8;9;7;8;7;7;5;1;NA;NA;NA;NA;NA;"yes";1;8;0,6;0;34;25;"Classics";6;"Toronto, London, India";"professor, poet/critic";7;2;8;10;10;10;6;1;2;10;1;9;9;10;10;6;5;5;8;7;6;6;5;5;9;5;NA;NA;NA;NA;NA;"no";"no"
"1900";239;0;6;251;0,37;0;33;34;"Conservation biology";2;"Born in Montana, raised in South Jersey (nr. Philadelphia)";"Conservation training and education";3;3;5;8;8;7;8;1;6;9;6;8;8;6;7;1;8;5;7;8;6;6;7;6;6;1;NA;NA;NA;NA;NA;"no";1;6;0,37;0;34;33;"Philosophy (Ph.D.)";6;"Israel";"Am not sure";7;6;1;6;8;8;5;8;4;9;7;6;9;6;8;2;3;7;8;8;6;6;NA;7;6;1;NA;NA;NA;NA;NA;"no";"no"
"1901";240;0;4;243;0,09;0;27;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;7;7;7;7;5;7;7;4;1;NA;NA;NA;NA;NA;"yes";1;4;0,09;0;26;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;7;7;7;9;9;NA;7;7;3;NA;NA;NA;NA;NA;"no";"no"
"1902";240;0;1;244;-0,31;0;28;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;7;7;6;6;5;5;6;6;1;NA;NA;NA;NA;NA;"yes";1;1;-0,31;0;26;28;"MBA";2;"Seattle";"Management Consultant";5;2;10;8;6;4;9;1;3;13;9;8;9;3;4;3;1;8;6;8;10;9;2;3;3;1;NA;NA;NA;NA;NA;"no";"no"
"1903";240;0;3;245;0,18;0;32;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;5;7;6;5;6;3;6;4;1;NA;NA;NA;NA;NA;"no";1;3;0,18;0;26;32;"Philosophy";2;"Lexington, MA";"Academic (Law)";3;1;2;6;7;8;4;8;6;9;2;7;8;6;6;1;6;8;7;8;7;7;4;8;3;2;NA;NA;NA;NA;NA;"yes";"no"
"1904";240;0;8;246;-0,25;0;25;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;4;4;4;5;5;4;5;2;1;NA;NA;NA;NA;NA;"no";1;8;-0,25;0;26;25;"biotechnology";2;"brooklyn, ny";"scientist";6;5;5;7;5;5;3;2;6;8;8;9;9;8;9;5;2;5;7;7;7;5;5;7;6;5;NA;NA;NA;NA;NA;"yes";"no"
"1905";240;0;6;247;-0,06;1;25;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;4;5;5;4;7;3;4;2;1;NA;NA;NA;NA;NA;"no";1;6;-0,06;1;26;25;"Earth and Environmental Science";4;"Shanghai, China";"Naturalist";5;4;7;1;3;2;9;4;2;5;3;3;3;3;3;2;6;6;6;4;8;3;4;7;7;5;NA;NA;NA;NA;NA;"yes";"no"
"1906";240;0;9;248;0,09;0;27;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;5;4;5;7;6;5;6;4;1;NA;NA;NA;NA;NA;"no";1;9;0,09;0;26;27;"Business";6;"San Francisco";"Trader";7;1;8;7;5;1;8;6;8;6;3;7;7;4;7;6;1;6;7;7;8;7;5;7;6;2;NA;NA;NA;NA;NA;"yes";"no"
"1907";240;0;2;249;-0,18;0;33;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;5;5;6;5;7;6;6;3;1;NA;NA;NA;NA;NA;"no";1;2;-0,18;0;26;33;"Finance";6;"Chile";"Wall Street Economist";7;9;1;10;8;6;1;1;6;10;7;3;8;8;5;4;1;8;9;8;10;9;10;9;6;4;NA;NA;NA;NA;NA;"yes";"no"
"1908";240;0;7;250;-0,38;0;25;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;7;5;5;6;5;7;6;5;1;NA;NA;NA;NA;NA;"yes";1;7;-0,38;0;26;25;"Classics";6;"Toronto, London, India";"professor, poet/critic";7;2;8;10;10;10;6;1;2;10;1;9;9;10;10;6;5;6;7;7;8;9;7;7;10;5;NA;NA;NA;NA;NA;"yes";"yes"
"1909";240;0;5;251;0,28;0;33;26;"MBA";4;"New York";"Entertainment/Media";10;10;9;10;10;8;9;14;9;10;10;10;10;10;10;10;3;5;5;5;4;4;3;5;2;1;NA;NA;NA;NA;NA;"no";1;5;0,28;0;26;33;"Philosophy (Ph.D.)";6;"Israel";"Am not sure";7;6;1;6;8;8;5;8;4;9;7;6;9;6;8;2;3;7;8;7;5;8;NA;5;6;1;NA;NA;NA;NA;NA;"no";"no"
"1910";241;0;8;243;0,51;0;27;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;5;6;8;7;6;6;7;7;2;NA;NA;NA;NA;NA;"yes";1;8;0,51;0;29;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;7;7;6;8;NA;NA;7;7;3;NA;NA;NA;NA;NA;"yes";"yes"
"1911";241;0;5;244;0;0;28;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;5;7;8;6;7;5;6;6;2;NA;NA;NA;NA;NA;"no";1;5;0;0;29;28;"MBA";2;"Seattle";"Management Consultant";5;2;10;8;6;4;9;1;3;13;9;8;9;3;4;3;1;8;9;9;9;9;7;7;5;1;NA;NA;NA;NA;NA;"yes";"no"
"1912";241;0;7;245;0,11;0;32;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;4;7;10;7;8;5;6;4;2;NA;NA;NA;NA;NA;"no";1;7;0,11;0;29;32;"Philosophy";2;"Lexington, MA";"Academic (Law)";3;1;2;6;7;8;4;8;6;9;2;7;8;6;6;1;6;9;8;7;7;6;4;8;4;2;NA;NA;NA;NA;NA;"yes";"no"
"1913";241;0;3;246;0,14;0;25;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;4;9;8;6;6;4;6;5;2;NA;NA;NA;NA;NA;"no";1;3;0,14;0;29;25;"biotechnology";2;"brooklyn, ny";"scientist";6;5;5;7;5;5;3;2;6;8;8;9;9;8;9;5;2;8;5;6;7;NA;5;5;5;5;NA;NA;NA;NA;NA;"yes";"no"
"1914";241;0;1;247;-0,15;1;25;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;5;10;10;9;6;7;8;6;2;NA;NA;NA;NA;NA;"no";1;1;-0,15;1;29;25;"Earth and Environmental Science";4;"Shanghai, China";"Naturalist";5;4;7;1;3;2;9;4;2;5;3;3;3;3;3;2;6;5;6;5;5;4;3;5;6;5;NA;NA;NA;NA;NA;"yes";"no"
"1915";241;0;4;248;0,17;0;27;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;10;6;8;9;7;5;7;6;2;NA;NA;NA;NA;NA;"yes";1;4;0,17;0;29;27;"Business";6;"San Francisco";"Trader";7;1;8;7;5;1;8;6;8;6;3;7;7;4;7;6;1;6;7;7;8;7;5;7;6;2;NA;NA;NA;NA;NA;"yes";"yes"
"1916";241;0;6;249;0,19;0;33;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;5;8;9;6;10;5;6;6;2;NA;NA;NA;NA;NA;"no";1;6;0,19;0;29;33;"Finance";6;"Chile";"Wall Street Economist";7;9;1;10;8;6;1;1;6;10;7;3;8;8;5;4;1;2;9;7;9;9;9;8;7;4;NA;NA;NA;NA;NA;"yes";"no"
"1917";241;0;2;250;0,76;0;25;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;8;6;10;9;10;9;8;7;2;NA;NA;NA;NA;NA;"yes";1;2;0,76;0;29;25;"Classics";6;"Toronto, London, India";"professor, poet/critic";7;2;8;10;10;10;6;1;2;10;1;9;9;10;10;6;5;8;10;8;8;8;8;8;9;5;NA;NA;NA;NA;NA;"yes";"yes"
"1918";241;0;9;251;-0,01;0;33;29;"Business";4;"New York";"president";8;1;5;7;7;7;4;1;3;4;1;3;4;6;7;6;3;7;7;9;6;8;5;6;4;2;NA;NA;NA;NA;NA;"no";1;9;-0,01;0;29;33;"Philosophy (Ph.D.)";6;"Israel";"Am not sure";7;6;1;6;8;8;5;8;4;9;7;6;9;6;8;2;3;7;8;7;6;7;NA;7;5;1;NA;NA;NA;NA;NA;"no";"no"
"1919";242;0;3;243;0,31;0;27;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;4;6;7;3;2;7;6;5;3;NA;NA;NA;NA;NA;"yes";1;3;0,31;0;26;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;7;8;8;8;7;7;8;7;3;NA;NA;NA;NA;NA;"yes";"yes"
"1920";242;0;9;244;0,19;0;28;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;3;6;6;5;9;5;7;5;3;NA;NA;NA;NA;NA;"yes";1;9;0,19;0;26;28;"MBA";2;"Seattle";"Management Consultant";5;2;10;8;6;4;9;1;3;13;9;8;9;3;4;3;1;8;5;7;5;3;1;4;2;1;NA;NA;NA;NA;NA;"no";"no"
"1921";242;0;2;245;0,73;0;32;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;3;2;6;2;2;7;3;4;3;NA;NA;NA;NA;NA;"no";1;2;0,73;0;26;32;"Philosophy";2;"Lexington, MA";"Academic (Law)";3;1;2;6;7;8;4;8;6;9;2;7;8;6;6;1;6;9;8;8;7;7;6;7;2;2;NA;NA;NA;NA;NA;"no";"no"
"1922";242;0;7;246;0,33;0;25;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;4;8;8;6;NA;NA;6;6;3;NA;NA;NA;NA;NA;"yes";1;7;0,33;0;26;25;"biotechnology";2;"brooklyn, ny";"scientist";6;5;5;7;5;5;3;2;6;8;8;9;9;8;9;5;2;8;7;7;7;5;NA;7;5;5;NA;NA;NA;NA;NA;"yes";"yes"
"1923";242;0;5;247;-0,01;0;25;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;1;7;6;2;2;3;2;3;3;NA;NA;NA;NA;NA;"no";1;5;-0,01;0;26;25;"Earth and Environmental Science";4;"Shanghai, China";"Naturalist";5;4;7;1;3;2;9;4;2;5;3;3;3;3;3;2;6;8;6;6;6;3;5;7;5;5;NA;NA;NA;NA;NA;"yes";"no"
"1924";242;0;8;248;0,16;0;27;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;5;3;6;7;10;3;7;6;3;NA;NA;NA;NA;NA;"yes";1;8;0,16;0;26;27;"Business";6;"San Francisco";"Trader";7;1;8;7;5;1;8;6;8;6;3;7;7;4;7;6;1;8;7;7;6;6;5;8;5;2;NA;NA;NA;NA;NA;"yes";"yes"
"1925";242;0;1;249;0,27;0;33;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;3;5;NA;6;10;NA;4;5;3;NA;NA;NA;NA;NA;"no";1;1;0,27;0;26;33;"Finance";6;"Chile";"Wall Street Economist";7;9;1;10;8;6;1;1;6;10;7;3;8;8;5;4;1;9;8;9;9;7;8;9;7;4;NA;NA;NA;NA;NA;"yes";"no"
"1926";242;0;6;250;0,67;0;25;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;7;7;7;6;9;7;7;6;3;NA;NA;NA;NA;NA;"yes";1;6;0,67;0;26;25;"Classics";6;"Toronto, London, India";"professor, poet/critic";7;2;8;10;10;10;6;1;2;10;1;9;9;10;10;6;5;7;8;7;8;7;8;7;9;5;NA;NA;NA;NA;NA;"yes";"yes"
"1927";242;0;4;251;0,44;0;33;26;"sociology";3;"uruguay";"researcher in sociology";6;5;5;8;10;10;9;4;9;10;1;9;10;10;10;1;8;3;6;7;5;3;7;6;6;3;NA;NA;NA;NA;NA;"yes";1;4;0,44;0;26;33;"Philosophy (Ph.D.)";6;"Israel";"Am not sure";7;6;1;6;8;8;5;8;4;9;7;6;9;6;8;2;3;8;9;8;8;8;8;8;7;1;NA;NA;NA;NA;NA;"yes";"yes"
"1928";243;1;7;234;0,43;0;22;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;6;9;7;7;8;NA;7;7;3;NA;NA;NA;NA;NA;"yes";0;7;0,43;0;27;22;"Sociology and Education";6;"Virginia";"Educational Policy";5;3;10;10;9;5;2;1;4;9;5;6;5;5;9;7;4;4;8;9;7;8;2;5;2;1;NA;NA;NA;NA;NA;"no";"no"
"1929";243;1;9;235;0,33;1;23;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;8;8;8;8;NA;NA;8;7;3;NA;NA;NA;NA;NA;"yes";0;9;0,33;1;27;23;"elementary education";2;"Boston, MA";"elementary school teacher";1;3;3;10;9;10;2;1;7;7;1;9;9;6;10;10;7;6;6;6;5;5;5;5;3;1;NA;NA;NA;NA;NA;"yes";"yes"
"1930";243;1;1;236;0,06;0;24;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;6;8;8;5;NA;NA;6;5;3;NA;NA;NA;NA;NA;"no";0;1;0,06;0;27;24;"Biology";4;"Indiana";"Research/Teaching";9;6;3;7;9;9;7;1;8;7;5;4;7;4;10;4;2;6;7;8;6;7;5;7;7;4;NA;NA;NA;NA;NA;"yes";"no"
"1931";243;1;2;237;0,38;1;34;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;7;8;7;8;7;NA;7;6;3;NA;NA;NA;NA;NA;"yes";0;2;0,38;1;27;34;"American Studies";2;"lOS aNGELES";"WRITING";1;1;10;7;8;9;9;1;1;10;6;8;6;2;9;2;10;4;2;4;2;1;0;2;0;0;NA;NA;NA;NA;NA;"no";"no"
"1932";243;1;6;238;0,28;1;27;27;"Japanese Literature";2;"Portland, Oregon";"Professor";7;2;7;9;5;8;5;7;3;9;5;5;9;8;8;6;2;6;7;6;5;8;NA;6;5;3;NA;NA;NA;NA;NA;"no";0;6;0,28;1;27;27;"Arts Administration";2;"Wisconsin";"manage a museum or art gallery";8;5;8;8;10;10;8;2;8;7;5;9;9;10;10;7;6;8;8;9;8;9;7;7;7;2;NA;NA;NA;NA;NA;"yes";"no"
